userId,movieId,rating
5042,3329,4
3731,1391,3
1172,1259,5
4543,1208,4
2486,2728,4
27,3683,5
6018,2407,4
5349,2020,3
520,1327,4
2421,1129,3
4200,2571,5
4186,2668,1
4238,3397,2
2796,2096,2
2507,766,5
4167,3527,3
3654,485,1
4322,3753,4
2334,1959,5
5463,1387,4
2986,1690,3
895,345,4
657,314,5
2098,350,4
2577,3753,5
4305,2153,3
2978,2729,5
2599,924,5
3346,3682,3
1274,1912,3
549,2615,3
22,3254,3
1155,3766,2
1988,736,3
2909,2174,4
204,3524,3
33,2071,4
549,3190,3
4250,281,3
5657,2424,5
238,2966,4
4499,2028,5
685,380,3
1120,3259,4
224,1257,4
1646,2427,5
2262,2791,4
2253,2899,4
3650,52,5
2967,2571,5
3652,3483,2
2506,2906,1
3709,2372,4
338,2012,3
496,1198,5
4877,29,5
2380,1288,2
2115,3527,4
474,480,5
524,725,3
2015,419,4
655,592,1
4875,1354,5
4268,648,5
1350,3751,4
6003,1645,2
169,1272,4
3718,3518,3
329,2762,5
4040,1258,5
216,2788,4
301,300,4
4991,3703,4
1591,2406,5
1147,2454,4
5908,1097,4
2845,788,2
5854,818,3
4048,2041,4
5335,1198,5
4632,260,4
2910,1976,1
4917,3033,4
3499,1089,5
3537,3617,4
3032,1702,4
5649,1485,3
3945,971,5
1356,6,4
4626,3256,5
4661,2208,4
3484,2599,2
412,2312,5
2422,1963,4
5775,1252,5
2453,3210,2
5283,2005,5
186,1907,4
4360,3358,3
980,589,4
1738,3578,4
1694,1304,4
4590,2858,4
5039,3147,1
4404,475,5
435,457,4
1160,2706,3
4635,3438,4
5752,7,4
3002,3689,3
1142,1584,4
5731,2524,3
855,1674,3
2102,2762,5
4238,1826,1
2198,2301,4
1941,3836,3
5394,1379,3
1151,1753,4
1051,2710,2
4482,3526,5
253,3083,4
2306,915,3
5316,3007,5
5059,2841,4
595,1377,3
2005,2856,1
5955,2373,3
1498,47,4
1475,908,5
4404,1885,4
3471,1297,4
4591,2324,5
743,3160,3
2303,2686,4
5550,368,1
3151,3448,3
281,778,5
2331,233,5
3499,800,5
875,3189,3
4021,2294,5
3682,1251,4
5762,2369,3
22,1214,4
1506,246,5
2529,1307,3
143,2762,4
5408,3604,4
1040,1387,5
1119,2392,3
3703,1197,5
5880,293,5
5536,521,2
1635,2424,3
1010,592,4
5722,3481,4
536,3726,5
2726,1185,4
42,3701,3
173,800,5
3853,3020,5
3934,231,2
5306,3392,2
1916,3700,4
3313,1225,2
2309,3097,4
3589,2111,1
2567,2993,3
5916,1047,4
4238,3608,2
2419,2769,4
3674,1244,5
4312,3308,3
5466,1089,4
4834,1127,3
2105,1562,2
4768,296,5
850,2753,3
1449,2866,3
1117,1380,4
5227,1210,2
549,2535,2
3067,2369,3
4786,2471,3
639,2453,4
2974,1259,5
5237,480,3
2986,1089,4
1284,590,5
3292,3388,3
323,3510,3
1629,95,3
1297,2523,4
5948,1250,5
714,542,3
3219,1370,4
78,368,3
3029,3831,4
2739,2490,3
1611,1041,3
533,2348,3
3934,2860,2
3842,2328,4
1420,2100,3
3483,3452,3
3713,218,5
3675,2092,2
5593,593,5
4800,1912,5
678,2846,4
4535,473,3
4757,296,4
1889,1097,4
3669,316,2
3233,1419,4
5124,2066,4
1996,2858,4
1303,1136,5
1941,2204,4
737,235,4
1939,3755,3
1140,964,3
2520,922,5
3922,2694,3
1296,1747,4
3454,252,4
5896,370,1
2848,260,4
3808,2058,3
2592,356,5
3578,2805,2
201,2497,3
1692,1600,4
4757,233,5
2466,3515,3
5475,1081,4
2852,1407,4
1629,3418,2
2761,1876,3
5011,1479,4
5416,3671,5
146,928,5
1468,1438,2
148,2240,3
3720,858,5
2484,2598,4
891,497,5
678,3317,4
2926,3743,2
2177,2761,3
2077,2245,4
2629,1792,4
15,3108,4
2098,95,2
5367,2016,1
2051,1909,3
2572,1682,5
1912,1287,4
4337,724,4
725,1265,2
4411,2160,5
5312,454,3
4122,2373,1
1144,1580,3
2257,356,5
3045,3932,4
1555,2761,5
3675,3147,4
1372,3156,4
4055,3147,4
2454,2640,4
389,3822,1
146,2940,5
2419,3263,4
3546,2726,5
1747,1292,1
3967,454,2
4277,548,3
2454,185,4
2323,260,3
5087,3118,3
2872,1060,4
5788,3441,2
1988,2024,2
6040,260,4
5329,1641,5
4016,3249,4
4022,2701,2
3554,288,4
1272,2193,3
698,2232,5
4036,2724,3
1505,3742,5
3014,3471,3
4013,1094,3
4404,3180,2
6036,3362,4
453,2731,4
4779,3755,4
2402,3479,4
3414,2002,5
955,2571,2
3313,1259,4
1875,2145,3
2946,1377,2
854,1396,3
5329,1216,4
4083,1256,5
5555,1920,1
5880,1250,2
2109,529,3
3618,2540,3
4084,3897,5
4083,3590,4
3996,315,4
6016,3668,3
5744,2032,4
4472,1674,4
2876,2291,4
117,2012,4
2593,3467,5
1920,2950,3
5696,2116,4
170,260,5
639,3793,4
3032,3835,4
3680,527,4
3607,3421,5
702,2735,2
5744,1377,4
651,2791,4
4013,1682,4
3162,350,4
2777,2424,5
4882,2352,4
2109,3450,4
5614,3044,4
5046,1209,5
5755,3039,4
2337,1377,3
4087,1198,4
3663,3527,3
5553,2819,3
869,2378,3
3201,1957,5
919,2858,4
474,3386,3
550,1090,5
1242,2942,5
671,3160,4
166,1092,3
4867,3758,3
5693,1041,4
1565,2502,3
1260,3029,4
4484,2826,4
5100,1307,5
1128,1991,2
2032,1909,5
4705,2100,3
3451,2282,5
3454,3039,5
4215,1179,3
351,1270,4
3948,3174,2
3574,3847,3
3618,3552,3
1891,541,4
476,1011,3
5555,1396,4
4357,3,4
3508,2712,5
3254,1220,3
1897,2302,3
3281,2797,4
2967,1220,3
4112,1641,4
3517,2469,4
157,1588,2
3610,3618,2
2941,2922,4
4711,3635,5
2101,426,1
6008,1197,1
3044,2363,3
3044,1240,5
3507,2905,5
528,933,4
2909,2840,4
1897,571,3
3076,1722,3
5545,589,5
1513,86,4
5255,709,5
114,2137,5
2724,1265,5
710,2762,4
5878,3360,3
1673,1920,5
137,913,4
4568,2329,5
2465,1952,5
3610,3793,4
1181,194,4
2980,3624,4
3779,3094,5
4220,176,5
4476,3629,5
1306,272,4
2092,529,4
4807,3471,3
4661,1610,4
4064,2919,3
1659,3354,3
3031,259,3
2187,253,1
2865,2355,4
1918,1704,3
777,2402,3
4957,1640,2
5734,2861,4
1611,1221,5
1592,3424,5
2887,2471,2
3999,111,4
1882,1289,4
1637,24,4
2245,3484,3
3681,2335,4
1369,3593,1
3529,1375,3
5811,2302,2
1472,533,3
195,1954,3
1624,3802,2
5798,3528,3
1599,1461,4
3615,3153,4
4794,1959,4
3462,427,2
2670,1777,3
4305,45,5
1948,292,4
3224,3099,4
1354,2193,5
3404,3717,5
5394,1836,2
4169,43,3
2793,348,5
937,312,1
5041,1302,4
1264,1944,2
3499,707,3
2436,1059,4
1837,2421,4
5033,1947,5
4662,1703,1
3159,1285,5
2770,2454,4
518,1475,3
307,2973,5
5535,1234,5
869,3082,3
5643,2355,4
5269,358,3
5571,2384,4
1193,2081,5
4284,2023,2
5893,339,4
1781,1126,3
308,3114,4
692,6,5
1688,648,4
1109,2046,2
1988,1197,4
232,1784,5
1647,141,4
1333,2997,5
3832,3825,1
1322,3654,5
279,1200,3
4482,238,4
3491,2968,4
3868,318,5
3823,3307,3
759,3684,4
3600,3101,5
5044,2144,4
2913,144,3
4637,2352,4
2693,926,4
4627,1721,4
5605,1396,3
5596,653,4
2843,1673,3
423,2336,2
3556,2028,5
4725,158,3
157,1587,3
5636,2470,3
5984,1206,5
929,3635,4
3829,2502,4
757,2505,3
5087,1693,4
2642,1500,4
2909,2900,4
4374,1623,3
759,140,4
3699,2612,4
332,2571,3
3847,2025,3
476,2870,5
210,204,1
409,1982,3
4448,376,4
3483,3105,4
1962,273,1
3044,2263,4
4785,914,5
1922,674,3
1973,2657,3
3217,203,5
2668,378,3
238,271,3
357,1367,1
1211,3706,3
5432,3421,4
6010,1263,4
1949,2599,4
3282,969,5
824,3035,4
5812,1073,5
2240,3702,2
2996,2918,3
1633,3148,5
149,2723,3
4764,2174,1
4887,3256,3
1494,3354,3
1499,586,5
4477,2002,4
4408,3359,5
5825,3566,3
5621,1186,5
1530,2571,5
1031,1036,4
1835,306,5
5554,2288,5
3507,161,3
3543,3655,3
5178,1580,4
3228,2840,4
5614,1211,5
3927,986,3
139,235,4
2507,1275,5
4876,923,5
1958,2471,3
5042,104,1
1650,1215,3
114,3160,4
4659,2248,3
5387,2968,2
5428,1193,5
1050,2268,4
687,3259,2
5412,1249,4
2747,357,5
2088,2067,4
4342,3422,5
4856,1178,4
5627,272,3
310,2355,5
62,912,5
669,1245,5
4823,2144,3
5426,112,4
4502,2174,4
2929,3362,4
1124,1784,4
716,442,4
3728,1240,4
3370,3421,2
3384,1287,3
4928,246,4
2777,230,4
4193,2944,4
3690,1918,2
5257,2927,4
1181,3852,4
2167,1750,1
3961,1380,1
1266,1264,3
889,1666,3
1077,2731,4
2565,3809,5
453,1704,5
2737,3556,2
2054,3070,3
1697,2081,5
4062,999,4
5966,1273,4
4780,1304,4
4120,2706,3
4643,733,1
4660,1290,2
2979,2396,5
3391,342,4
4523,786,4
3884,2504,2
4610,592,3
163,1240,4
1659,3863,3
5107,2371,2
49,21,3
1114,1183,2
3716,2890,4
5795,2143,3
4386,1457,3
757,2762,5
5600,2124,3
1163,2335,3
3709,277,3
4422,2369,3
2853,2289,3
1680,3724,5
3224,1888,3
5097,1250,5
4041,1388,3
5754,1895,4
5825,3115,4
3483,1294,5
5112,1625,4
988,1097,4
1465,2750,3
2918,36,4
1884,892,4
1649,318,5
3760,1240,5
546,3922,3
1242,3077,4
3569,500,2
1636,2355,1
1693,3468,5
1255,1124,5
3850,417,4
904,382,3
4507,2640,4
1215,1748,4
274,2959,5
398,1488,3
5088,589,4
1128,1244,5
3880,3361,3
5558,631,1
4351,2916,4
174,3178,4
2018,2932,4
4026,3270,3
2097,3578,4
4438,3253,3
1501,3948,5
546,45,3
3938,24,4
2318,2262,1
139,353,4
3928,2699,3
4726,1527,3
915,2792,3
1101,1998,3
3410,910,3
3476,1949,5
839,1260,5
6026,1391,4
4140,1374,4
1078,1088,5
6026,3015,3
639,3921,4
2789,2054,3
2109,2722,3
5018,1183,4
1177,2336,5
4939,3203,2
5878,152,5
2223,1127,4
302,541,4
2440,3101,4
2446,2001,5
3824,1222,3
3655,50,5
1470,2476,2
3336,303,3
3486,1967,5
5397,3267,3
3584,2028,5
3669,1381,1
2211,3471,4
4368,95,3
1655,145,4
2173,475,4
3666,2993,4
4223,1727,3
4473,2735,2
4388,2000,5
5034,780,4
2072,1221,5
4169,2419,3
3884,2449,1
3259,2048,4
1883,942,5
4867,1252,4
1773,3753,5
549,1016,4
2137,1240,5
33,1103,4
5029,3264,2
1181,1379,2
1120,3250,3
1383,2289,2
5788,2571,4
3746,170,4
1680,1185,3
1172,3052,5
3579,1597,3
1317,3362,5
4816,3543,5
911,508,5
5501,1252,5
3679,25,4
1528,1210,5
5954,2253,5
2106,2622,4
4734,2712,4
3263,2194,3
5922,1394,3
712,1249,5
4267,3549,3
4680,1249,5
2261,155,3
2395,2130,4
3768,3354,3
3410,2419,4
5385,1285,3
3726,2406,3
3735,3446,4
2641,1594,5
3756,2011,4
5408,1947,5
2241,922,5
3432,1089,3
4675,1682,4
407,1084,3
1193,1907,3
1465,3011,4
4942,1617,3
1138,39,4
620,2126,3
3618,1959,3
2976,3070,4
3590,10,4
1117,1252,5
3128,441,4
5504,2021,4
3491,2478,4
5886,780,3
1729,3914,4
2573,2369,3
1264,3175,4
2579,678,5
3336,71,1
349,3717,3
1019,322,2
1120,2799,2
5853,3358,3
5394,184,1
1803,1327,4
1147,661,3
3425,1449,5
4405,1617,5
5786,2000,3
4508,3596,2
445,3755,3
3519,3,3
2458,589,5
3727,3837,3
5605,2519,1
3399,3615,3
5091,552,4
5006,953,5
5840,1633,4
1575,969,4
1676,2003,5
1445,2188,2
4793,105,2
3588,780,3
1230,1722,4
1134,589,3
1755,904,4
4456,1264,5
170,2997,5
3589,76,1
4523,1196,5
984,3789,4
2747,2482,1
5580,2858,4
2707,2671,4
5176,1968,2
3025,588,5
4217,2581,4
2411,1894,2
1656,3354,3
4765,3175,4
5738,3429,5
370,2490,4
3512,2028,5
2950,1597,5
4227,924,5
5888,539,3
1448,1754,4
4996,1396,4
4914,1268,5
4624,1210,3
5060,3507,5
5755,908,4
1163,1552,4
4808,1297,4
2826,905,4
2793,3529,5
2064,1231,5
1822,2463,4
192,1573,3
1701,898,5
5597,1214,1
464,306,4
4489,2004,2
3671,1527,4
4257,3261,3
5018,1210,4
5519,3135,3
2088,1587,4
5390,2723,3
3426,2183,4
3434,1527,5
4116,2419,1
716,356,5
3166,260,4
5337,150,4
1010,2147,1
6036,2908,4
4161,3643,3
2005,2600,4
2672,1265,4
1354,3798,4
2478,11,3
2288,2953,1
2904,6,5
268,593,2
5489,318,5
452,3928,3
3681,1923,5
1641,673,4
1958,2699,3
2664,2335,2
2621,3175,3
3180,3007,5
4603,969,5
714,1753,3
2683,3466,5
2451,1394,5
5795,2581,1
3300,1238,4
3709,2953,4
618,2792,2
4965,340,3
4950,3618,2
3711,661,4
742,3745,4
5131,266,3
229,2504,3
3308,2100,3
3967,3477,1
4789,3707,5
5880,552,3
1470,3886,2
5579,2028,5
3007,1839,1
4213,2468,3
3317,1591,3
5029,2120,4
5605,2877,3
2941,3624,3
5689,2470,4
2012,2048,3
4278,110,4
881,2642,3
1658,1394,4
4671,2001,4
5376,2745,5
4107,720,5
2158,428,5
2186,2002,5
4837,1128,4
511,1959,5
5490,1610,5
4156,2334,3
3313,2406,5
11,778,4
4800,2710,4
5240,236,4
3912,1266,5
731,1946,4
5707,2324,5
502,2599,2
1671,2971,4
4114,2529,4
2986,509,4
3141,1265,5
3322,608,5
4494,1193,4
3371,1542,5
4957,3740,3
1780,553,3
16,2724,4
4535,180,5
2847,1250,3
4387,2078,4
1509,457,4
16,2805,3
5675,3634,5
5225,2827,3
3481,1213,3
5837,1953,5
2011,457,5
5313,2612,3
2616,3823,2
1019,3549,4
3557,423,4
4004,1356,4
5636,1385,3
3589,3066,3
5197,3198,5
411,2391,2
284,588,4
380,2355,5
436,1136,3
1556,1674,2
4318,1299,4
5636,65,1
3167,3266,5
3986,3108,5
5576,2324,5
5315,858,5
5096,2968,2
4494,913,5
2681,1081,4
3859,3793,5
4345,1377,3
438,3100,4
3572,2302,5
1837,1375,4
881,2664,3
1747,2531,2
5903,1356,4
4579,527,5
1806,216,4
716,2140,5
123,1350,4
5111,1018,4
5501,45,4
2778,110,4
919,3223,5
2231,507,3
1297,2280,4
1165,3827,4
5795,1269,4
1377,293,4
550,910,3
4041,163,4
117,173,3
612,3755,3
4386,2759,4
1199,2294,3
3824,1391,1
3018,1672,4
4251,1307,4
5433,1208,2
4352,1658,5
5493,765,2
4112,799,3
195,2694,3
5488,2021,4
314,3011,2
2264,1197,4
1434,2709,1
5759,3466,4
329,3254,2
1489,1333,3
4344,1208,5
5643,1608,4
352,3703,5
5163,2150,4
702,1079,4
2109,191,3
5763,3624,5
5452,1614,3
2944,1446,5
2210,2668,3
5504,1217,5
5530,2857,3
5321,2762,4
1930,2380,1
4634,1207,5
502,1617,3
1389,36,4
4285,1629,4
788,2792,4
2070,858,5
4313,2918,5
2701,3513,3
713,3753,4
1714,546,2
6036,3342,4
5857,2193,4
1333,1586,1
1647,1566,2
2223,858,4
1196,1097,4
3281,589,4
439,2918,3
3261,225,3
1639,2058,5
3503,1020,3
1969,2348,4
735,900,4
2986,2264,3
2424,2100,3
2730,2532,4
5046,2794,2
3227,1653,3
3679,1597,4
4094,260,5
4345,2087,3
5352,30,5
2235,19,5
889,2352,3
4473,349,4
5539,2291,3
2506,2262,4
919,3175,4
5654,2064,4
1306,2034,3
403,1645,5
2952,1197,4
1017,2659,1
5848,1398,1
2872,551,4
3178,1077,2
386,2321,4
2995,1713,3
5848,1340,4
4476,946,3
5795,3250,3
2011,1047,4
5399,2497,4
5874,2428,2
2455,1274,5
2316,3066,5
721,3095,3
5809,2716,4
5747,2670,4
3624,2628,4
1434,719,4
3430,3176,3
823,1963,4
3963,3489,5
3415,733,4
1658,648,3
1758,1081,3
5517,2647,3
92,3471,1
4461,2133,4
2012,1265,4
1422,3397,3
497,21,4
3835,2921,5
2116,2336,3
5492,382,3
2740,1544,5
2929,2011,4
1089,1249,4
5410,3671,4
2541,2478,4
2436,2959,4
1941,2633,5
5995,2959,5
5747,100,4
4140,1674,3
5107,1953,2
1733,183,4
3261,125,4
3825,922,4
4496,2747,3
1449,765,3
3563,1747,3
3319,2348,4
2986,2054,3
1861,3614,4
5613,2997,5
1267,2527,4
2803,2268,4
4007,3527,4
571,1583,3
2756,2858,5
2102,1589,3
2153,435,4
4107,3702,5
1647,2038,2
5749,908,5
4815,3897,5
3812,2406,3
3768,1194,4
1300,2717,4
1847,1094,5
1676,3662,2
4224,2987,5
3945,1779,2
5942,3011,3
2847,858,4
5653,1694,3
1976,141,4
3807,3018,4
1584,1258,3
4425,1658,2
5643,2890,4
3010,1376,2
5005,235,3
5621,3646,1
3900,2710,3
6024,2108,4
5178,1968,4
4963,1694,4
4683,2720,1
5161,2580,4
4238,3635,4
3961,253,3
1219,145,4
5795,2302,3
3067,364,4
1988,2289,4
674,1214,4
4579,3471,4
637,1242,4
4354,3039,3
970,3861,3
2053,3937,3
1680,3024,5
3998,3708,3
1899,1956,4
17,3702,3
1050,1611,3
3063,999,2
4635,318,5
1088,2089,3
5113,1193,3
2225,2083,5
904,832,4
5107,2989,1
5443,3528,4
4053,475,4
4381,266,4
2753,3451,3
847,104,1
5361,1097,4
1587,4,2
1362,1136,4
1362,1921,4
4483,2000,4
3482,2371,4
3230,1876,5
272,2407,4
5698,2162,3
3821,3016,2
4345,2457,3
3425,471,4
1120,2432,2
1417,3799,1
5664,527,4
2717,480,4
5938,3809,2
798,2064,2
4562,2858,4
1817,3623,1
1614,552,1
1925,3077,5
4064,2011,1
3842,1350,4
287,3006,5
3970,1198,4
4053,2002,3
5786,2792,2
3731,2407,3
3316,608,5
5893,3261,2
5615,3037,5
869,349,3
5843,497,4
1746,1220,3
355,2908,5
3724,380,5
2981,3515,3
3808,2407,3
3860,3753,4
3847,2762,4
5964,574,4
2885,3060,4
3361,1304,5
5124,3334,3
4448,2194,5
4626,1312,4
5054,1923,2
5559,36,5
1086,1291,5
3400,2989,4
2822,969,4
4134,1719,3
4375,2423,4
5183,3186,5
352,231,4
429,1544,2
3735,371,3
5839,3270,4
426,3729,4
2594,3386,2
218,1171,5
678,3798,2
438,2890,4
1873,2529,3
3957,543,4
5077,1089,4
2895,3408,4
3138,1321,4
4064,1380,2
3499,2140,4
4607,1594,2
2042,3623,3
4504,1387,1
3121,2428,4
5053,3535,5
5018,3200,4
3874,480,3
2925,3948,4
1410,3902,5
2085,1777,4
850,1235,4
5286,2750,5
1803,1610,4
4112,39,4
1465,2634,4
3713,2134,4
3790,1653,3
391,2019,5
4381,446,4
4041,2580,4
5208,3409,5
5301,150,3
1938,2000,3
5714,2161,2
1875,899,4
1107,252,4
2174,832,3
3280,1350,4
1041,3516,4
3524,1641,4
855,1527,3
5355,349,4
87,1916,1
1758,149,5
5795,2752,2
4680,2912,4
4064,616,2
5720,733,3
3986,2997,5
5142,3519,4
3711,2,5
793,11,3
4447,1267,5
541,2011,3
1202,920,3
955,3873,5
3792,3063,3
3536,2763,4
4482,1020,4
1230,2311,4
4041,2150,4
4535,1197,5
1173,3273,2
4653,720,3
1717,2948,4
1356,2645,3
249,2005,3
1820,3358,3
982,1094,3
454,1566,1
800,48,1
4240,1958,4
1015,2750,4
1306,1222,5
2777,312,2
1194,2599,4
1284,2395,3
1757,380,3
977,1339,4
3045,1580,4
3711,1,5
2748,2394,1
1084,257,2
4466,3608,3
1447,2478,4
1333,1240,3
4708,3360,5
1131,1214,5
1141,364,3
1647,1291,3
3397,306,5
2909,1059,4
1594,2239,5
5853,543,4
3993,1449,5
3562,454,3
3283,327,5
5114,1367,4
2008,2371,5
5614,1320,4
4887,1784,4
3332,3177,4
2724,2971,4
2010,1713,1
2697,2734,4
5394,1554,3
5915,3408,5
1490,432,3
731,1073,3
1842,3481,5
5636,457,4
5364,2692,4
4898,1466,4
4865,1939,5
2109,454,4
5010,991,4
222,3007,4
3299,2020,5
2513,3362,3
4791,431,2
4007,3361,4
4458,3148,4
2231,2180,3
4139,1841,3
3922,1732,4
697,1246,3
3591,355,3
1252,3408,4
5070,3040,4
4593,1305,4
721,453,3
5890,918,3
5592,260,5
716,3301,4
1342,1215,4
3610,1282,3
1391,471,3
839,2336,5
550,2872,4
1333,2952,5
2190,3039,4
4772,2478,1
2237,1584,4
4488,931,3
4690,216,5
1592,3911,5
2887,553,4
5567,3504,3
1794,916,3
5749,110,2
3084,3176,4
4438,2137,3
1803,1608,4
4227,21,4
2547,919,4
2999,2091,3
757,3868,4
5622,3037,4
1552,2174,2
5686,349,3
4609,2064,3
5107,1272,3
591,1968,2
1404,2780,3
1342,1233,4
260,1867,2
2020,246,5
4779,1244,4
3650,3160,4
5294,2455,4
3842,2267,2
5046,2605,4
4823,1186,4
558,608,3
303,232,5
2105,95,2
1284,2468,4
5371,1270,5
338,543,3
3528,2327,2
510,3793,5
4353,111,3
2402,2530,3
2304,2174,3
3001,303,4
3864,1617,5
149,1438,3
3823,2699,3
4658,1754,4
3887,2153,3
5220,2526,1
36,3156,1
4868,2297,2
781,70,3
1242,1298,4
3624,1127,4
1813,2621,3
4337,2747,3
2146,861,4
3903,3430,3
3167,610,4
5086,1345,4
4152,344,3
3422,3421,5
1182,1682,3
1614,2006,4
4215,3552,4
5994,2991,4
195,3787,5
4253,3588,3
1879,780,5
1302,2672,4
5925,1947,4
5538,2344,4
4271,3194,2
1231,2391,4
3910,1220,5
996,2802,4
2010,1784,3
157,1673,3
2541,1409,4
3770,1028,4
3824,3712,3
2634,3747,3
2109,360,3
4732,1523,2
5801,1282,5
1150,453,2
2149,3535,4
2841,1373,3
714,500,4
3705,1184,4
790,260,5
2883,924,4
5650,2989,3
748,2788,4
1437,3681,5
3792,1993,1
4647,1209,4
3980,3499,5
2874,1150,3
3179,2858,5
4953,3489,3
1861,1208,5
3304,3741,3
3746,3098,4
1362,2986,2
2852,3952,4
6018,2533,1
1611,1983,2
4385,3148,5
4373,2378,3
2752,477,3
3746,1676,3
3416,2138,4
442,2871,5
1524,10,3
3892,2918,5
1698,671,4
3439,1210,5
2878,2245,3
2313,2455,5
326,260,5
2368,199,4
5100,986,4
5686,2206,1
2546,1207,5
2698,938,3
1269,3160,5
4510,2204,3
624,1295,2
3539,1225,5
3245,3185,3
1425,274,2
4354,2791,4
4950,3751,4
1941,2808,4
3327,1092,3
1399,593,4
1088,1028,4
3808,2288,1
814,480,4
3612,441,4
579,1371,1
1150,431,3
4390,2986,3
173,2726,5
3841,1934,3
3182,3210,5
4407,2425,3
1941,1332,2
3507,3258,3
3618,3035,3
1421,1639,5
5954,233,5
3378,1222,4
2590,1965,4
4658,3062,4
862,3239,3
5475,2987,4
4387,64,1
3665,32,4
3080,496,5
3942,196,2
2092,1266,4
5964,3006,4
1714,2858,5
70,2995,1
1667,474,4
2985,466,3
3823,3168,4
5658,592,2
36,858,5
854,2881,4
1663,1784,4
556,2102,4
2092,1210,3
4425,748,2
3123,3704,4
4480,235,4
5240,2108,4
1160,3354,2
4016,1438,3
549,2003,5
1078,2396,5
2041,1207,5
1069,534,2
4446,1717,3
2761,707,4
1901,1580,3
3216,2019,5
3435,3668,4
4250,1711,4
3800,1259,3
4702,904,4
2764,750,5
2123,1393,4
970,20,3
495,260,5
1962,333,3
729,1617,4
1232,2324,5
1354,804,3
3626,2808,4
2732,1374,5
148,1246,4
1966,1092,2
5568,3660,3
3129,2374,3
5241,1097,5
672,2947,4
3565,292,4
2124,2908,4
5333,1080,3
5848,1953,5
1142,1401,4
655,1580,1
2594,2555,2
4408,1198,5
4169,1355,2
2559,440,4
1968,1200,5
4349,50,1
2077,208,4
3423,3146,4
1723,3578,5
721,832,4
5008,2078,5
1724,2671,4
4794,1198,5
1941,3268,4
4790,480,3
3229,329,3
1130,3052,3
934,350,3
5679,2628,5
5890,3169,4
307,1945,5
5831,2264,3
3272,3104,3
2557,593,3
1502,1639,4
5317,339,3
379,3155,4
3219,2840,4
3620,2802,1
157,674,2
5475,2860,3
5880,2019,5
4271,1136,4
1303,186,1
5841,2720,4
1699,1283,4
958,3089,4
1393,1873,4
2377,1242,5
2506,1198,4
1759,527,4
3167,3300,4
4823,589,3
4510,3339,3
4215,1722,4
5979,913,4
4715,380,4
5779,2410,3
2934,1210,4
3112,1704,4
696,2311,3
2181,2054,3
4387,1210,4
887,2648,4
4453,3101,4
4539,1256,1
1275,1210,4
5599,1835,3
1693,2371,4
5925,2797,4
6003,1094,5
851,110,4
5011,273,4
5585,1729,4
5839,608,4
2890,1252,4
4335,50,4
935,1488,3
2967,3384,5
4867,1260,4
598,480,3
2832,1185,4
4902,736,3
2318,19,3
5165,2732,3
1733,2810,4
119,3034,3
1383,3271,4
5952,590,4
5009,2019,5
3778,1556,2
2244,3895,1
3501,1252,5
4508,2361,4
3824,41,3
4558,1513,4
3626,1394,3
302,356,3
1800,1213,5
945,1291,4
5837,11,3
3401,3014,2
4303,2312,4
2999,2054,3
1227,896,4
5971,1950,4
3279,3911,2
5433,10,2
224,1210,4
5987,2791,5
881,912,1
4313,2278,4
1141,3873,5
2857,984,3
1575,1036,4
5663,1573,3
3650,1680,4
840,1079,5
4906,1193,5
3990,2118,4
1857,594,3
5163,448,5
3503,971,5
4665,1374,4
3637,3175,3
802,3342,4
2990,48,4
2376,2628,2
2042,1225,4
3189,3773,3
2747,1641,5
4430,3502,3
4447,2858,4
1490,902,4
1139,1923,3
3224,2243,5
1741,2075,5
425,3175,3
2002,1748,4
6024,1196,4
4794,2687,3
2824,1653,4
5042,1719,4
1606,3053,3
4139,2439,4
3641,266,3
3056,2001,4
1605,2531,2
4261,596,4
116,2701,3
4292,349,4
3196,3300,4
1542,1672,4
5755,766,3
5053,2116,4
5824,1682,4
1146,1987,3
677,1343,4
3768,3398,4
1128,2402,2
4957,2378,3
2645,2410,3
4808,3273,4
4048,2642,4
2939,926,3
5824,520,2
187,2479,3
1224,898,4
1505,3501,4
1089,968,4
829,3068,4
2088,1676,5
549,361,3
3829,1285,4
1356,2088,3
4465,1566,1
4089,1784,5
5365,1617,5
4892,3476,5
4653,1036,4
3618,2279,3
95,2490,4
235,1035,4
308,1717,2
5501,553,3
4492,3203,4
1194,2045,2
1714,344,3
791,2409,2
1263,2541,4
4310,3671,4
4588,3418,5
5831,2817,2
1117,3081,4
3887,778,4
3658,2985,3
2063,3534,4
3519,140,3
5747,1270,4
1010,3108,3
3574,3594,3
3041,2396,4
1776,3210,4
14,1982,1
531,288,1
2200,379,3
2567,3654,3
134,1265,3
3683,1376,2
5623,2110,2
205,969,3
4381,3526,3
2233,2398,4
3888,1293,4
1837,1197,3
3751,1293,3
4442,2983,2
4334,1994,5
5539,1856,3
2999,588,3
1742,1610,3
3149,3408,5
653,2013,2
1083,440,4
3513,1917,3
4277,318,5
770,886,1
2764,110,4
3898,913,4
3311,2548,3
765,2402,4
752,662,1
331,500,3
4528,157,2
1074,3421,4
2967,337,4
1503,3173,3
1150,2915,1
3830,2289,4
5139,1673,3
4579,1013,3
1605,3825,4
4655,1,5
5106,1641,5
3382,1210,4
3833,911,5
5972,3578,3
966,3626,3
1101,1923,2
5443,2762,5
3630,3744,3
3882,454,4
1941,3418,3
5792,1625,4
4044,265,5
1764,355,4
632,748,4
4802,593,5
5846,3022,5
